Timestamp,Expected,Actual,Difference,DifferencePercent,Status
06/18/2026 00:20:00,0.732408377044878,0.7347000755630394,0.0022916985,0.312899,FAIL
06/18/2026 00:25:00,0.5415994795878943,0.5586157384578583,0.0170162589,3.141853,FAIL
06/18/2026 00:29:00,0.8673395942775901,0.8589208977580685,-0.0084186965,-0.970634,FAIL
06/18/2026 00:50:00,0.5592774881713554,0.5580171111383784,-0.001260377,-0.225358,FAIL
06/18/2026 00:59:00,0.4956653927540501,0.4967129523236045,0.0010475596,0.211344,FAIL
06/18/2026 01:11:00,0.4289800228998714,0.4280632104600755,-0.0009168124,-0.213719,FAIL
06/18/2026 01:44:00,0.0410144364305222,0.0250715146370805,-0.0159429218,-38.871488,FAIL
06/18/2026 01:45:00,0.0010952729731252,0.0010702702702702,-2.50027e-05,-2.282783,FAIL
06/18/2026 01:46:00,0.0011613683715303,0.0011577229528655,-3.6454e-06,-0.313888,FAIL
06/18/2026 01:47:00,0.0011109620287132,0.0011326593769341,2.16973e-05,1.953019,FAIL
06/18/2026 01:49:00,0.001114626102174,0.0011085717035148,-6.0544e-06,-0.543178,FAIL
06/18/2026 01:50:00,0.0011093990755007,0.0011029728565273,-6.4262e-06,-0.579251,FAIL
06/18/2026 01:52:00,0.0012011344047155,0.0012036913200481,2.5569e-06,0.212874,FAIL
06/18/2026 01:53:00,0.0011758080864962,0.0011675675675675,-8.2405e-06,-0.700837,FAIL
06/18/2026 01:56:00,0.0010569159938613,0.0010472852135345,-9.6308e-06,-0.911217,FAIL
06/18/2026 01:57:00,0.0010957861695044,0.0010786816113638,-1.71046e-05,-1.560943,FAIL
06/18/2026 02:03:00,0.0010126582278481,0.0010217596972563,9.1015e-06,0.898773,FAIL
06/18/2026 02:04:00,0.0011083621969322,0.0010948036493454,-1.35585e-05,-1.223291,FAIL
06/18/2026 02:05:00,0.0011004053425476,0.0011084279159623,8.0226e-06,0.729059,FAIL
06/18/2026 02:07:00,0.00113163064833,0.0011231762150919,-8.4544e-06,-0.747099,FAIL
06/18/2026 02:08:00,0.0011563382621697,0.0011428993318321,-1.34389e-05,-1.162195,FAIL
06/18/2026 02:15:00,0.0011650485436893,0.0011598872331856,-5.1613e-06,-0.443012,FAIL
06/18/2026 02:17:00,0.0011219946571682,0.0011326961123161,1.07015e-05,0.953792,FAIL
06/18/2026 02:21:00,0.0011334255593187,0.0011216825237856,-1.1743e-05,-1.036063,FAIL
06/18/2026 02:23:00,0.0010722263588979,0.00106169019532,-1.05362e-05,-0.982647,FAIL
06/18/2026 02:25:00,0.0011580993231016,0.0011619268010474,3.8275e-06,0.330498,FAIL
06/18/2026 02:26:00,0.0011243725599553,0.0011139685128269,-1.0404e-05,-0.925316,FAIL
06/18/2026 02:29:00,0.00104,0.00102,-2e-05,-1.923077,FAIL
06/18/2026 02:32:00,0.001143537820131,0.0011360513055428,-7.4865e-06,-0.654679,FAIL
06/18/2026 02:38:00,0.1458304706676416,0.1465099278475881,0.0006794572,0.465923,FAIL
06/18/2026 02:39:00,0.1521244198102802,0.1517195664965873,-0.0004048533,-0.266133,FAIL
06/18/2026 02:40:00,0.1685123367895757,0.1678609947406963,-0.000651342,-0.386525,FAIL
06/18/2026 03:33:00,0.2038731338591486,0.2034092430229962,-0.0004638908,-0.227539,FAIL
06/18/2026 03:35:00,0.2019878801346801,0.2015522517721123,-0.0004356284,-0.215671,FAIL
06/18/2026 03:39:00,0.2009115700674207,0.201547848434042,0.0006362784,0.316696,FAIL
06/18/2026 03:48:00,0.0010761736049601,0.0010520722635494,-2.41013e-05,-2.239536,FAIL
06/18/2026 04:00:00,0.0011584098679359,0.0011527720892132,-5.6378e-06,-0.486684,FAIL
06/18/2026 04:01:00,0.001099551398301,0.0010855570180686,-1.39944e-05,-1.272737,FAIL
06/18/2026 04:03:00,0.0011339359079704,0.0011203461231925,-1.35898e-05,-1.198463,FAIL
06/18/2026 04:05:00,0.0010798780782814,0.0010973751058425,1.7497e-05,1.620276,FAIL
06/18/2026 04:41:00,0.337642534841629,0.3384081641723356,0.0007656293,0.226757,FAIL
06/18/2026 04:42:00,0.3361045746792544,0.3354322107363826,-0.0006723639,-0.200046,FAIL
06/18/2026 05:05:00,0.3028360528790252,0.3052891540530628,0.0024531012,0.810043,FAIL
06/18/2026 05:07:00,0.2973804081551466,0.299327261137251,0.001946853,0.654668,FAIL
06/18/2026 05:08:00,0.2993117511260585,0.3002186802012108,0.0009069291,0.303005,FAIL
06/18/2026 05:18:00,0.2546499707702051,0.2540706545985401,-0.0005793162,-0.227495,FAIL
06/18/2026 05:33:00,0.2407127360950319,0.2413190467163483,0.0006063106,0.251881,FAIL
06/18/2026 05:36:00,0.250573536422655,0.2510880935664649,0.0005145571,0.205352,FAIL
06/18/2026 05:47:00,0.2545809248438995,0.2540097675652728,-0.0005711573,-0.224352,FAIL
06/18/2026 05:48:00,0.2604255333376447,0.2596846894928588,-0.0007408438,-0.284474,FAIL
06/18/2026 05:51:00,0.2498628417966705,0.2490710788516985,-0.0007917629,-0.316879,FAIL
06/18/2026 05:58:00,0.2591143524195728,0.2575809966438621,-0.0015333558,-0.591768,FAIL
06/18/2026 06:02:00,0.2619501825911593,0.2627058895367883,0.0007557069,0.288493,FAIL
06/18/2026 06:05:00,0.2586011951547779,0.2576783274914311,-0.0009228677,-0.356869,FAIL
06/18/2026 06:11:00,0.2660405775616301,0.2690428291174103,0.0030022516,1.128494,FAIL
06/18/2026 06:12:00,0.2920951609708972,0.2938547415942943,0.0017595806,0.6024,FAIL
06/18/2026 06:16:00,0.3350360703191005,0.3373997337190211,0.0023636634,0.705495,FAIL
06/18/2026 06:39:00,0.4002137910208445,0.4010718887997432,0.0008580978,0.21441,FAIL
